timestamp,quad_x,quad_y,quad_z,quad_vx,quad_vy,quad_vz,quad_yaw,quad_omgx,quad_omgy,quad_omgz,landing_pad_x,landing_pad_y,landing_pad_z,landing_pad_vx,landing_pad_vy,landing_pad_vz,landing_pad_yaw,landing_pad_true_x,landing_pad_true_y,landing_pad_true_z,landing_pad_true_vx,landing_pad_true_vy,landing_pad_true_vz,landing_pad_true_yaw
580.303,0.027267460669555765,-0.022191566839972587,3.202,-0.03,0.01,-2.11,1.5642751749281325,-0.000544834696829577,0.0007179916782879425,-0.0019234114176321737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.858992671796889,-2.6202094488412637,0.0,2.881912555582212,-0.8327683484052515,0.0,-0.2813013237865482
580.4,0.027267461120956238,-0.022191567774515253,3.417,-0.03,0.01,-2.06,1.564203119431857,-0.0006830940226984272,0.0021278025746723967,-4.992915164422149e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.630613192625366,-2.6958069291207725,0.0,2.9309788025075023,-0.6389729904618591,0.0,-0.21464822504791858
580.5,0.027267462049719082,-0.022191568625982816,3.625,-0.03,0.01,-2.01,1.5643242453832664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.279876618531949,-2.78028163397723,0.0,2.9801199592135457,-0.34323180677657333,0.0,-0.11466857693967175
580.6,0.027267463366736466,-0.022191569149741852,3.825,-0.03,0.01,-1.95,1.5644788654197497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.042121655027312,-2.8169523697235483,0.0,2.996363152853082,-0.1439824765258864,0.0,-0.04801547820064383
580.701,0.02726746371744415,-0.022191569753549745,4.017,-0.03,0.01,-1.88,1.5645542904410996,-0.0011138524594920024,0.0015288988721649226,0.0009832533080775165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.682231981793395,-2.842082894330511,0.0,2.995771248998402,0.15581303739874047,0.0,0.05196416988893913
580.8,0.02726746454551421,-0.022191570274282757,4.202,-0.03,0.01,-1.82,1.5646052286636574,-0.001697694060461265,0.002984036384143088,-0.0011321921525128513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.4416878893997245,-2.83881102242382,0.0,2.9787414023882435,0.35499667399516605,0.0,0.11861726862837249
580.915,0.02726746568431615,-0.02219157106826719,4.382,-0.03,0.01,-1.75,1.564690014408205,-0.00034988723808491984,-0.0011273862816119408,-0.00378355798038944,1.0084237742655394e-16,-2.367330800021809e-19,0.0,1.6521175961683818e-18,7.336875978618015e-34,0.0,4.440892098500626e-16,-5.082614882844015,-2.8039011938590543,0.0,2.9284328270622964,0.6505415050950657,0.0,0.21859691673782763
581.0,0.027267466334170765,-0.0221915718592256,4.554,-0.03,0.01,-1.69,1.56471454171953,-0.001403556710348119,0.0008989053628195863,0.0044783269159299225,2.7560245434261066e-17,2.5632899793659793e-17,0.0,-1.5895652354612554e-16,7.059087694211176e-32,0.0,-4.440892098500626e-16,-4.845945282244575,-2.760777352618243,0.0,2.8786017197456246,0.844141601487102,0.0,0.2852500154776569
581.1,0.027267467061548256,-0.022191572428970296,4.72,-0.03,0.01,-1.62,1.5647033104349415,-0.000270906396238757,-0.0012203857990144842,0.001971904887567921,-2.423263250399231e-16,-1.9884217125161815e-16,0.0,-1.3381569911969136e-16,-5.942610808759746e-32,0.0,4.440892098500626e-16,-4.555008143377225,-2.684869453712725,0.0,2.7983669701429394,1.0807707303219878,0.0,0.3685663889026845
581.201,0.018178309797998393,-0.022191572459368647,4.878,-0.03,0.01,-1.56,1.5646991986457743,0.0020421626427576025,0.0016448879550938125,-0.004669115549549978,8.464661378427862e-18,-3.306640457007499e-16,0.0,-2.0337250254729076e-16,-0.0,0.0,0.0,-4.215728436327225,-2.56222606599275,0.0,2.6765173304328944,1.354687443544678,0.0,0.4685460370130758
581.3,0.01817831035874562,-0.022191573385439423,5.03,-0.03,0.02,-1.5,1.5647802167248468,0.00016295906248660572,0.002006879622144278,0.005040782756636411,-2.728719323624989e-16,-4.524602963752764e-16,0.0,-2.045565937986437e-16,-0.0,0.0,0.0,-3.9970802247300523,-2.4619009689500557,0.0,2.580346871614327,1.5299454819548666,0.0,0.5351991357535691
581.4,0.01817831081880006,-0.02219157398077609,5.176,-0.02,0.02,-1.45,1.5646874528054635,0.0,0.0,0.0,-2.1090237787870251e-16,-2.0884566061102005e-16,0.0,-6.248544609323093e-16,2.7749112382671607e-31,0.0,-4.440892098500626e-16,-3.7339601276340395,-2.3163872500340528,0.0,2.4440740670914334,1.739374905393144,0.0,0.6185155091793886
581.501,0.01817831087901478,-0.022191574437973927,5.318,-0.02,0.02,-1.39,1.564678283469055,0.0,0.0,0.0,7.798358304409993e-18,-3.313442021890065e-16,0.0,-1.7250424096931406e-16,7.660727206784748e-32,0.0,-4.440892098500626e-16,-3.4355599482500048,-2.113632587668585,0.0,2.2582563338389092,1.9746395884374326,0.0,0.7184951572907323
581.601,0.01817831181643137,-0.022191574950235715,5.454,-0.02,0.02,-1.34,1.5647547809083502,0.0,0.0,0.0,-5.83059247018457e-17,-2.556422203440675e-16,0.0,-1.2754090064133877e-16,-0.0,0.0,0.0,-3.2033705536345636,-1.9225972168162584,0.0,2.086093324034908,2.1557220506217827,0.0,0.8018115307171975
581.7,0.01817831178753848,-0.022191575542546804,5.587,-0.02,0.02,-1.28,1.5647334401172137,0.0,0.0,0.0,9.995813490700215e-17,-4.522418679710258e-16,0.0,-3.1320867600633404e-16,1.3909259344583715e-31,0.0,-4.440892098500626e-16,-3.0295719627176485,-1.756265574226642,0.0,1.937881993672138,2.2898769543447384,0.0,0.8684646294585967
581.8,0.018178312158485088,-0.022191576272995395,5.712,-0.02,0.02,-1.23,1.5646181228247025,0.0,0.0,0.0,-3.617016233535505,-2.4023679518372876,0.1319067085472475,-2.345964901247831,-3.800617584557995,0.0,1.017783046253002,-2.8285309482057257,-1.5326835123956732,0.0,1.7405962707239515,2.4432043944320405,0.0,0.9517810028855653
581.9,0.018178312517846962,-0.022191576537597957,5.831,-0.02,0.01,-1.17,1.5646357159737985,0.0,0.0,0.0,-3.2140002404870067,-1.9591728911033448,0.09699470650843366,-1.038052808612098,-1.944882854700863,0.0,1.0805260330416981,-2.646793807687116,-1.293146376141848,0.0,1.5312349611770297,2.5795818179508037,0.0,1.0350973763128548
582.0,0.018178312788101003,-0.02219157693731244,5.946,-0.02,0.01,-1.12,1.5645219991591315,0.0,0.0,0.0,-2.8796403629940066,-1.4628452317478005,0.09480970173633085,-0.017834238961204917,-0.04190009484600231,0.0,1.1683860908366785,-2.485621361384929,-1.0393159791411373,0.0,1.3112505839296067,2.6980631797272046,0.0,1.1184137497405329
582.1,0.01817831313587792,-0.022191576736067642,6.057,-0.02,0.01,-1.07,1.5646758680839579,0.0,0.0,0.0,-2.6242922002082794,-1.0027246863762298,0.08884622422194516,0.47681405687083145,1.4093278190978558,0.0,1.2445579682578032,-2.346131759827676,-0.7729532960454331,0.0,1.0821692664894598,2.7978264515543323,0.0,1.201730123168462
582.2,0.018178313883494113,-0.022191577052708134,6.163,-0.02,0.01,-1.01,1.5646490487877767,-0.003541704541751638,-0.00045003049660598054,0.001075646304740722,-2.4224010333262034,-0.5051415187579086,0.05424748056065987,0.6750998924355701,2.631077298474426,0.0,1.3196279276363931,-2.229292726564059,-0.495906245538443,0.0,0.8455802663169563,2.878179455389223,0.0,1.2850464965967945
582.3,0.018178313587277728,-0.02219157805035632,6.264,-0.02,0.02,-0.96,1.5646369155172746,0.0,0.0,0.0,-2.2924681271646317,-0.10517574224863821,0.039591879955704096,0.5303419899444204,3.404753346601967,0.0,1.416272893510789,-2.135914844480932,-0.21009687020890833,0.0,0.6031249760287051,2.938564813633388,0.0,1.368362870025524
