timestamp,quad_x,quad_y,quad_z,quad_vx,quad_vy,quad_vz,quad_yaw,quad_omgx,quad_omgy,quad_omgz,landing_pad_x,landing_pad_y,landing_pad_z,landing_pad_vx,landing_pad_vy,landing_pad_vz,landing_pad_yaw,landing_pad_lpx,landing_pad_lpy,landing_pad_lpz,landing_pad_lpvx,landing_pad_lpvy,landing_pad_lpvz,landing_pad_true_x,landing_pad_true_y,landing_pad_true_z,landing_pad_true_vx,landing_pad_true_vy,landing_pad_true_vz
228.39,4.640825050639119e-11,1.002060856167275e-10,0.017,-0.01,-0.01,0.0,-0.020476146540369656,0.0002750137898999065,-0.0003186350416223743,-0.0015364283021785754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.059332748190513,-3.1703305668938566,0.0,1.9456784224231995,-0.46282211015231745,0.0
228.421,4.640825050639119e-11,1.002060856167275e-10,0.016,-0.01,-0.01,0.0,-0.020477934679713067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.982057345599045,-3.191263104367552,0.0,1.9531200941839744,-0.4303379930203948,0.0
228.454,4.640825050639119e-11,1.002060856167275e-10,0.016,-0.01,-0.01,0.0,-0.02046386798354572,0.0001970372535386076,-0.00036167823458274054,6.197735105414213e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.943291526930906,-3.201245782082924,0.0,1.9566376842886049,-0.414050560239119,0.0
228.481,4.640825050639119e-11,1.002060856167275e-10,0.016,-0.01,-0.01,0.0,-0.020479722819056016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.865517109455317,-3.2202404907433992,0.0,1.9632651516052753,-0.3813905996744037,0.0
228.51,4.640825050639119e-11,1.002060856167275e-10,0.015,-0.01,-0.01,0.0,-0.020481749376978407,0.00029693540589017625,-0.00019477558700083727,-0.001236815760457252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.826513909417532,-3.229251203156523,0.0,1.9663745930930636,-0.365020343759381,0.0
228.544,4.640825050639119e-11,1.002060856167275e-10,0.015,-0.01,-0.01,0.0,-0.020476265749659082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.748289063736329,-3.246296216765077,0.0,1.972183744736099,-0.3322049494316756,0.0
228.571,4.640825050639119e-11,1.002060856167275e-10,0.015,-0.01,-0.01,0.0,-0.020473404726709884,0.00024731612857921203,-0.00031502222064679763,-0.0008248697896736299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.709072848129395,-3.2543293347680695,0.0,1.9748830854287673,-0.3157620948899049,0.0
228.6,4.640825050639119e-11,1.002060856167275e-10,0.014,-0.01,-0.01,0.0,-0.020474239191736774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.669791065395576,-3.2620354425166527,0.0,1.977445330027665,-0.29929732004725146,0.0
228.63,4.640825050639119e-11,1.002060856167275e-10,0.014,-0.01,-0.01,0.0,-0.020476742586817132,0.00029748104233235224,-0.00034872599253062315,-0.0008588949117271479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.591041710007344,-3.2764645102863255,0.0,1.9821578344745292,-0.266306584121203,0.0
228.663,4.640825050639119e-11,1.002060856167275e-10,0.014,-0.01,-0.01,0.0,-0.020477696261133854,0.00028659916876585916,-0.0002563204780614261,-0.0008388959417413943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.512062862975054,-3.289579413725278,0.0,1.9863199732893408,-0.23324190595459976,0.0
228.691,4.640825050639119e-11,1.002060856167275e-10,0.014,-0.01,-0.01,0.0,-0.020477577051844106,0.000269284862336834,-0.00022451110913315238,-0.0008872674969936171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.472494230620825,-3.295642901582576,0.0,1.988194314062164,-0.21668470960180514,0.0
228.723,4.640825050639119e-11,1.002060856167275e-10,0.014,-0.01,-0.01,0.0,-0.02047876914473993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.393212281477385,-3.306779845094193,0.0,1.9915287968872006,-0.18352633849788932,0.0
228.751,4.640825050639119e-11,1.002060856167275e-10,0.014,-0.01,-0.01,0.0,-0.02048723300429777,0.0002896185178037361,-0.0002558180552611365,-0.0008911787964157417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.353504468104286,-3.3118525276692052,0.0,1.9929887293251023,-0.16692746800005703,0.0
228.78,4.640825050639119e-11,1.002060856167275e-10,0.014,-0.01,-0.01,0.0,-0.02048449119063822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.313755769650767,-3.3165942069741203,0.0,1.9943103234305548,-0.15031701064060035,0.0
228.817,4.640825050639119e-11,1.002060856167275e-10,0.014,-0.01,-0.01,0.0,-0.02049760421248888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.234146756892156,-3.325083262184411,0.0,1.9965381003823108,-0.11706594523817947,0.0
228.84,4.640825050639119e-11,1.002060856167275e-10,0.013,-0.01,-0.01,0.0,-0.02049772342177817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.19429196870655,-3.3288300488156306,0.0,1.997444167892913,-0.10042764764490615,0.0
228.87,4.640825050639119e-11,1.002060856167275e-10,0.013,-0.01,-0.01,0.0,-0.02053098281356286,0.0006140227995858128,-0.00017931125473752088,-0.0018021845940172708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.114495661281138,-3.335326839718232,0.0,1.9988402311903934,-0.06713129105222737,0.0
228.9,4.640825050639119e-11,1.002060856167275e-10,0.013,-0.01,-0.01,0.0,-0.020550175509180774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.07455968116201,-3.3380763930099833,0.0,1.9993301600682751,-0.050475545039745634,0.0
228.931,4.640825050639119e-11,1.002060856167275e-10,0.013,-0.01,-0.01,-0.01,-0.020533843836511974,0.015098030293961954,0.003300317175300074,0.00027076767769800496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.99462592884893,-3.3425768609760924,0.0,1.9998936434582621,-0.01715469820914949,0.0
228.962,4.640825050639119e-11,1.002060856167275e-10,0.015,-0.01,-0.01,-0.04,-0.02057473262282793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.914628284617586,-3.345744807976791,0.0,1.9999018368683474,0.016170911699210894,0.0
228.992,4.640825050639119e-11,1.002060856167275e-10,0.016,-0.01,-0.01,-0.06,-0.020623846850122942,0.00031659900265687633,0.018400374296667125,-0.0016108878550943676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.874612443758516,-3.346828796778044,0.0,1.9996976918425664,0.03283261114539971,0.0
229.02,4.640825050639119e-11,1.002060856167275e-10,0.019,-0.01,-0.01,-0.09,-0.020635529360498825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8689628998532012,10.02718919219115,0.0,0.25063148689416276,-1.984233821356601,0.0
229.05,9.281650101278238e-11,2.00412171233455e-10,0.021,-0.01,-0.01,-0.1,-0.020603104433741425,0.0036446075563874004,0.016536615368374023,0.0011930484255122753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.75453017997689,-3.3480799908840044,0.0,1.9982525304091046,0.08279941032745261,0.0
229.08,9.281650101278238e-11,2.00412171233455e-10,0.026,-0.01,-0.01,-0.14,-0.020735069117274085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.71450044011479,-3.347830034983636,0.0,1.997493301309039,0.09944505467866935,0.0
229.111,9.281650101278238e-11,2.00412171233455e-10,0.029,-0.01,-0.01,-0.15,-0.020685835680689265,0.00283052759964073,0.010891372042026731,0.0012578064010160717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.634454154438044,-3.3463296616565117,0.0,1.9955590044395155,0.1327144826087004,0.0
229.14,6.170203584177081e-11,7.940478136125861e-11,0.036,-0.01,-0.01,-0.19,-0.020603819689478456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.594443165096505,-3.3450793483792998,0.0,1.9943840125790302,0.1493359535911932,0.0
229.17,5.079499199728277e-10,4.1472134754139134e-11,0.041,-0.01,-0.01,-0.21,-0.020702286562647703,0.002538988652965186,0.0043432902058290574,-0.006068290044047798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.514459380178875,-3.3415789025487412,0.0,1.9916188293400718,0.1825466461052032,0.0
229.2,1.545185368545532e-10,-9.992939115077704e-11,0.05,-0.01,-0.01,-0.24,-0.02074579795333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.474492136737343,-3.339329012981469,0.0,1.9900288213061512,0.19913356200654395,0.0
229.231,1.545185368545532e-10,-9.992939115077704e-11,0.055,0.0,-0.01,-0.26,-0.020781679949488412,-0.005327567612339292,-0.0024806820602719577,-0.0018989283342251985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.394620819477549,-3.3338306814209817,0.0,1.9864344715811586,0.23226477077360544,0.0
229.26,2.0092678909566786e-10,3.8002303387463243e-10,0.067,0.0,-0.01,-0.3,-0.020800634226526823,-0.002604033593445599,-0.004539739334155,-0.0025295003928047306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.35472228998683,-3.3305826210985843,0.0,1.9844304199527278,0.24880676829621462,0.0
229.291,1.6981232392465628e-10,-1.2073069627360766e-10,0.073,0.0,-0.01,-0.32,-0.020717306933130984,-0.002161920302175716,-0.0033518292401244066,0.0022146785952958854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.275013337023625,-3.323089838686579,0.0,1.980009184147785,0.2818377996382045,0.0
229.322,1.386978587536447e-10,-2.4173808788052753e-10,0.087,0.0,-0.01,-0.35,-0.020725174746241054,-0.0012200207401461003,-0.007542609371107594,0.000828916638406519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.195440298471244,-3.314269946039599,0.0,1.9750381778899784,0.31479057578669123,0.0
229.351,-2.147335226299063e-10,-3.3932648357826167e-12,0.094,0.0,-0.01,-0.37,-0.020813031992640285,6.281587950112166e-05,-0.007743105087273644,-0.004033749048279857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.155711653149122,-3.309363084288085,0.0,1.9723469341156346,0.33123475756524334,0.0
229.38,2.779226085380948e-10,5.888016463284629e-11,0.11,0.0,-0.01,-0.41,-0.020794196924891026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.116025268435467,-3.3041253920730567,0.0,1.9695187889924979,0.34765594823014434,0.0
